CustomerKey;FullName;BirthDate;Married;Gender;YearlyIncome;Education;Occupation;HouseOwner;Country;Address;DateFirstPurchase
11221;Nathan Perry;1955-12-08;1;Male;70000,00;Partial College;Professional;1;United States;9714 Nicholas Drive;2023-04-07
11222;Alexandra Rivera;1956-02-14;1;Female;80000,00;Bachelors;Management;1;United States;4999 Corte Segunda;2023-11-01
11223;Hailey Patterson;1957-03-15;0;Female;70000,00;High School;Professional;1;Canada;5045 Vancouver Way;2023-01-29
11224;Tiffany Li;1957-03-05;0;Female;70000,00;High School;Professional;1;United States;6404 Del Mar Ave;2021-08-07
11225;Madison Lee;1962-02-12;1;Female;60000,00;Partial College;Professional;1;United States;5927 Seaview Avenue;2023-06-22
11226;Sydney Ross;1962-09-23;1;Female;60000,00;Partial College;Professional;1;United States;5252 Santa Fe;2023-02-21
11227;Marshall Chavez;1962-08-08;0;Male;60000,00;Partial College;Professional;1;United States;9022 Estudillo Street;2021-08-03
11228;Ashley Jones;1956-10-16;1;Female;60000,00;Partial College;Professional;1;United States;7681 Willow Pass Road;2023-10-25
11229;Adrian Stewart;1957-06-01;0;Male;70000,00;Partial College;Professional;1;United States;6898 Shaw Rd.;2023-07-27
11230;Amber Turner;1956-09-30;1;Female;70000,00;Partial College;Professional;0;United States;6345 Ridge Circle;2023-07-16
11231;Dennis Zhang;1963-11-11;1;Male;60000,00;High School;Professional;1;United States;3951 Calle Verde Drive;2023-02-10
11232;Hailey Bryant;1958-03-27;1;Female;60000,00;High School;Professional;0;United States;2828 Rogers Ave.;2023-09-20
11233;Todd Li;1963-09-06;1;Male;70000,00;Partial College;Professional;1;United States;5897 Scottsdale Rd.;2023-02-08
11234;Anna Griffin;1958-05-19;0;Female;70000,00;Partial College;Professional;1;United States;7221 Peachwillow Street;2023-02-08
11235;Angel Stewart;1957-08-07;1;Male;70000,00;Partial College;Professional;1;United States;2585 La Salle Ct.;2023-07-04
11236;Jeremy Butler;1957-09-02;0;Male;70000,00;Partial College;Professional;1;United States;8811 The Trees Dr.;2023-10-03
11237;Clarence Anand;1964-03-22;0;Male;130000,00;Bachelors;Management;0;Germany;Welt Platz 6;2021-09-05
11238;Mayra Prasad;1964-02-07;0;Female;130000,00;Bachelors;Management;0;United Kingdom;1119 Elderwood Dr.;2021-01-06
11239;Latoya Goel;1969-10-02;1;Female;130000,00;Partial College;Professional;0;United Kingdom;8154 Pheasant Circle;2021-01-19
11240;Anne Hernandez;1964-06-09;1;Female;160000,00;Partial College;Professional;1;United Kingdom;76 Woodcrest Dr.;2021-02-27
11241;Lisa Cai;1974-04-06;0;Female;100000,00;Partial College;Professional;1;France;102, rue de Berri;2022-09-10
11242;Larry Munoz;1963-05-11;1;Male;110000,00;Partial College;Professional;1;France;Midi-Couleurs;2022-09-19
11243;Robin Alvarez;1963-04-08;1;Female;150000,00;Partial College;Professional;1;United Kingdom;4086 Emmons Canyon Lane;2021-02-21
11244;Alexis Coleman;1968-11-22;0;Female;170000,00;Bachelors;Management;0;United Kingdom;7140 Camelback Road;2021-02-12
11245;Ricky Vazquez;1962-04-26;1;Male;120000,00;High School;Professional;0;Germany;Roßstr 9928;2021-09-26
11246;Latasha Rubio;1962-04-08;1;Female;120000,00;High School;Professional;0;Germany;Alderstr 7690;2021-10-03
11247;Claudia Zhou;1961-12-04;0;Female;130000,00;Partial College;Professional;0;United Kingdom;6516 Beauer Lane;2021-02-18
11248;Tristan Alexander;1966-03-22;1;Male;110000,00;Partial College;Professional;1;France;88, avenue des Champs-Elysées;2023-07-14
11249;Cindy Patel;1966-07-09;1;Female;130000,00;Partial College;Professional;1;Germany;Essener Straße 123;2021-10-09
11250;Shannon Liu;1966-03-08;1;Female;170000,00;High School;Professional;1;United Kingdom;4185 Keywood Ct.;2021-03-17
11251;Xavier Long;1938-01-01;0;Male;30000,00;High School;Professional;0;Canada;9245 Dantley Way;2023-10-18
11252;Nicholas Thompson;1937-12-05;0;Male;90000,00;Graduate Degree;Management;1;United States;504 O St.;2021-08-14
11253;José Hernandez;1949-08-24;1;Male;60000,00;Graduate Degree;Management;1;Canada;5703 Donald Dr.;2023-03-01
11254;Johnathan Vance;1938-08-31;1;Male;70000,00;Graduate Degree;Management;1;United States;9430 Versailles Pl;2023-11-23
11255;Colin Lin;1938-10-02;1;Male;70000,00;Graduate Degree;Management;1;United States;6083 San Jose;2023-02-23
11256;Katelyn Hernandez;1939-03-20;1;Female;70000,00;Graduate Degree;Management;1;United States;7496 Deerfield Dr.;2023-04-15
11257;Jacqueline Powell;1938-07-06;0;Female;120000,00;Graduate Degree;Management;1;United States;4076 Northwood Dr;2021-08-24
11258;Xavier Hill;1938-12-26;1;Male;120000,00;Graduate Degree;Management;1;United States;2707 Virgil Street;2023-05-21
11259;Victoria Stewart;1970-09-24;1;Female;100000,00;Partial College;Professional;1;United States;3623 Barquentine Court;2021-09-04
11260;Katelyn Kelly;1976-04-08;1;Female;110000,00;Bachelors;Management;1;United States;7085 Solano Drive;2023-02-05
11261;Stephanie Collins;1970-10-22;1;Female;130000,00;Graduate Degree;Management;1;United States;2868 Central Avenue;2021-09-27
11262;Jennifer Simmons;1975-05-01;1;Female;80000,00;Bachelors;Management;1;Canada;7959 Mt. Wilson Way;2023-02-27
11263;Trinity Richardson;1970-03-11;1;Female;90000,00;Partial College;Professional;1;United States;3063 Blue Jay Drive;2021-08-29
11264;Eduardo Martin;1969-12-15;0;Male;90000,00;Partial College;Professional;0;United States;5137 Pheasant Court;2023-01-02
11265;Elizabeth Jones;1970-01-10;1;Female;90000,00;Partial College;Professional;1;United States;2253 Firestone Dr.;2023-01-03
11266;Taylor Howard;1969-11-02;0;Female;90000,00;Partial College;Professional;0;United States;7396 Stratton Circle;2021-09-10
11267;David Diaz;1975-09-29;0;Male;120000,00;Partial College;Professional;1;United States;2075 Browse Ct;2021-09-17
11268;Katelyn Carter;1969-10-31;1;Female;130000,00;Graduate Degree;Management;1;United States;3050 Monte Cresta Avenue;2023-05-29
11269;Ryan Foster;1975-10-10;1;Male;130000,00;Graduate Degree;Management;1;United States;5376 Sahara Drive;2023-08-22
11270;Robert Lee;1975-05-01;1;Male;130000,00;Graduate Degree;Management;1;United States;5461 Camino Verde Ct.;2021-09-10
11271;Danielle Reed;1969-12-03;0;Female;150000,00;Bachelors;Management;0;United States;6683 Carrick Ct;2021-09-27
11272;Lauren Martinez;1962-05-10;0;Female;70000,00;Partial College;Professional;1;United States;4357 Tosca Way;2021-09-19
11273;Nathan Lal;1962-03-31;1;Male;90000,00;Partial College;Professional;1;United States;7064 Cypress Ave;2023-05-14
11274;Kyle Foster;1939-10-10;1;Male;50000,00;Graduate Degree;Management;1;United States;5617 Landing Dr;2021-08-29
11275;Jenny Rai;1939-07-18;1;Female;80000,00;Graduate Degree;Management;1;United States;1440 Willow Pass Dr.;2021-08-30
11276;Nancy Chapman;1974-09-15;1;Female;80000,00;Partial College;Professional;1;Canada;1480 Shoenic;2023-01-29
11277;Charles Jackson;1968-12-07;1;Male;80000,00;Partial College;Professional;1;Canada;3400 Folson Drive;2023-02-02
11278;Jonathan Phillips;1969-02-16;0;Male;90000,00;Partial College;Professional;0;United States;8772 Rock Creek Way;2021-09-16
11279;Amanda Cook;1974-09-08;1;Female;90000,00;Partial College;Professional;1;United States;9187 Vista Del Sol;2023-03-03
11280;Robert Collins;1969-02-17;1;Male;90000,00;Partial College;Professional;1;United States;5271 Sierra Road;2023-07-01
11281;Megan Barnes;1974-10-06;0;Female;110000,00;Bachelors;Management;1;United States;40 Ellis St.;2021-09-13
11282;Christian Thomas;1967-07-16;1;Male;90000,00;Partial College;Professional;1;United States;5205 Coralie Drive;2021-08-31
11283;Arturo Lal;1968-04-24;1;Male;110000,00;Bachelors;Management;1;United States;4593 Mendouno Dr.;2023-05-29
11284;Theresa Serrano;1967-09-24;1;Female;110000,00;Bachelors;Management;1;United States;9007 S Royal Links Circle;2023-02-06
11285;Jeremy Anderson;1973-03-15;1;Male;120000,00;Partial College;Professional;0;United States;7655 Greer Ave;2023-07-27
11286;Hunter Griffin;1967-08-31;1;Male;170000,00;Graduate Degree;Management;1;United States;4079 Redbird Lane;2021-09-21
11287;Henry Garcia;1966-07-16;1;Male;70000,00;Partial College;Professional;0;Canada;3268 Hazelwood Lane;2023-01-29
11288;Cindy Sanchez;1978-03-12;1;Female;110000,00;Bachelors;Management;1;United States;7062 Starflower Drive;2023-03-05
11289;Maria Carter;1972-03-03;1;Female;130000,00;Bachelors;Management;1;United States;8603 Elmhurst Lane;2021-09-08
11290;Katelyn Sanchez;1972-08-14;1;Female;130000,00;Bachelors;Management;1;United States;8869 Climbing Vine Court;2021-09-20
11291;Jenna Wright;1972-05-01;1;Female;130000,00;Bachelors;Management;1;United States;232 Pinnacle Drive;2021-09-04
11292;Seth Phillips;1967-05-05;0;Male;150000,00;Partial College;Professional;0;United States;4361 Loftus Road;2021-09-15
11293;Luke Long;1960-11-23;0;Male;60000,00;High School;Professional;0;United States;3177 Dover Way;2023-02-24
11294;Dalton Clark;1961-03-02;1;Male;60000,00;High School;Professional;0;United States;4381 Amazonas;2023-09-25
11295;Taylor Lewis;1959-11-13;0;Female;80000,00;Partial High School;Skilled Manual;1;United States;8827 Ward Court;2021-09-25
11296;Haley Richardson;1941-04-05;0;Female;50000,00;Graduate Degree;Management;1;United States;6203 Laurel Drive;2021-09-01
11297;Noah Coleman;1940-08-01;0;Male;70000,00;Graduate Degree;Management;1;United States;5562 Galindo Street;2021-09-26
11298;Jon Luo;1940-08-30;1;Male;70000,00;Graduate Degree;Management;1;United States;3560 River Rock Lane;2021-09-12
11299;Orlando Vazquez;1941-09-29;1;Male;70000,00;Graduate Degree;Management;1;United States;8547 Catherine Way;2021-09-26
11300;Fernando Barnes;1965-08-31;1;Male;80000,00;Partial College;Professional;0;Canada;7633 Greenhills Circle;2023-01-31
11301;Cameron Rodriguez;1965-12-07;1;Male;80000,00;Partial College;Professional;1;United States;1217 Mariposa;2023-06-09
11302;Spencer Russell;1971-12-09;0;Male;90000,00;High School;Professional;0;United States;2396 Mink Court;2021-09-06
11303;Julia Coleman;1966-04-10;0;Female;90000,00;High School;Professional;0;United States;3128 Ramsey Circle;2021-09-02
11304;Julia Garcia;1971-03-14;1;Female;100000,00;Partial College;Professional;1;United States;6179 Mt. Hamilton Dr.;2023-03-20
11305;Sean Evans;1965-12-17;1;Male;110000,00;Partial College;Professional;0;United States;7118 Elliott Dr.;2023-03-25
11306;Micah Zhou;1965-12-20;1;Male;110000,00;Partial College;Professional;0;United States;6105 Brownstone Rd;2023-06-30
11307;Hunter Rodriguez;1965-10-31;1;Male;80000,00;Partial High School;Skilled Manual;1;United States;4343 Cook Street;2021-09-04
11308;Ian Gonzales;1959-09-02;1;Male;60000,00;High School;Professional;0;United States;7122 Athene Dr.;2023-09-07
11309;Victoria Lewis;1959-12-10;0;Female;60000,00;High School;Professional;1;United States;4426 Tanager Road;2023-07-09
11310;Erin Sanders;1964-07-05;0;Female;70000,00;Graduate Degree;Management;1;United States;7541 Black Point Pl;2023-08-12
11311;Gabrielle Lopez;1959-02-21;0;Female;70000,00;Graduate Degree;Management;0;United States;8619 Parkside Dr.;2023-04-18
11312;Sara Richardson;1958-10-01;0;Female;70000,00;Graduate Degree;Management;1;United States;7375 Kipling Court;2023-05-17
11313;Trevor Jenkins;1958-08-27;0;Male;70000,00;Graduate Degree;Management;1;United States;4697 Yosemite Dr.;2023-05-07
11314;Mya Flores;1970-06-16;0;Female;70000,00;Graduate Degree;Management;0;United States;8439 Rio Grande Drive;2023-02-25
11315;Hailey Ward;1959-03-31;0;Female;70000,00;Graduate Degree;Management;0;United States;6321 Maya;2023-05-20
11316;Luke Allen;1959-05-17;1;Male;60000,00;Graduate Degree;Management;1;Canada;419 Deermeadow Way;2023-01-12
11317;Victoria Russell;1963-09-14;0;Female;40000,00;Partial College;Professional;0;United States;9268 Keller Ridge;2021-09-01
11318;Jessica Wilson;1958-04-25;0;Female;40000,00;Partial College;Professional;0;United States;1652 Willcrest Circle;2023-10-17
11319;Jade Bailey;1948-04-23;1;Female;70000,00;Graduate Degree;Management;0;United States;8119 Northridge Ct;2021-09-09
11320;Morgan Hill;1942-12-24;1;Female;80000,00;Graduate Degree;Management;1;United States;6951 Harmony Way;2023-06-15
11321;Terrance Raman;1944-01-05;1;Male;90000,00;Bachelors;Management;1;United States;2297 Via Valencia;2023-02-23
11322;Sydney Garcia;1943-09-12;1;Female;90000,00;Bachelors;Management;1;United States;252 Hemlock Drive;2023-03-24
11323;Jose Patterson;1943-12-18;0;Male;120000,00;Graduate Degree;Management;1;United States;648 Newport Drive;2021-09-10
11324;Zachary Anderson;1944-11-10;1;Male;90000,00;Bachelors;Management;1;United States;2476 Mt. Whitney Way;2021-09-26
11325;Elijah Ross;1944-12-29;0;Male;90000,00;Bachelors;Management;1;United States;6679 Cornelius Dr;2021-09-19
11326;Rafael Xie;1944-12-23;1;Male;130000,00;Bachelors;Management;1;United States;369 Peabody Road;2021-09-15
11327;Jaime Moreno;1945-09-01;1;Male;90000,00;Bachelors;Management;1;United States;83 Mountain View Blvd;2021-09-26
11328;Julian Griffin;1945-06-30;1;Male;90000,00;Bachelors;Management;1;Canada;7398 Withersed Lane;2023-01-05
11329;Andy Alvarez;1946-01-22;0;Male;90000,00;Bachelors;Management;1;United States;9466 Morning Glory Dr.;2021-09-25
11330;Ryan Thompson;1945-11-10;1;Male;110000,00;Graduate Degree;Management;1;Canada;3407 Pinon Dr.;2023-02-12
11331;Samantha Jenkins;1974-01-03;1;Female;90000,00;Partial College;Skilled Manual;1;Canada;1046 Cloverleaf Circle;2023-02-07
11332;Deanna Ramos;1968-04-02;0;Female;10000,00;Graduate Degree;Manual;1;Germany;Roßstr 9938;2021-10-15
11333;Emily Miller;1968-01-07;1;Female;20000,00;Graduate Degree;Clerical;1;United Kingdom;9075 Calle Verde;2021-03-21
11334;Nicole Brown;1966-09-19;1;Female;10000,00;Bachelors;Manual;1;United Kingdom;1135 W St.;2021-03-04
11335;Carla Raman;1977-12-18;1;Female;10000,00;Bachelors;Manual;1;Germany;Winterfeldtstr 255;2021-10-23
11336;Shaun Raji;1973-03-08;1;Male;20000,00;Graduate Degree;Clerical;1;France;44, rue du Départ;2022-09-27
11337;Jerome Romero;1967-03-21;1;Male;10000,00;Bachelors;Manual;1;United Kingdom;7289 Brookview Dr.;2021-03-09
11338;Frank Navarro;1972-08-06;1;Male;20000,00;Graduate Degree;Clerical;1;Germany;Buergermeister-ulrich-str 2987;2021-10-11
11339;Dennis She;1967-01-05;0;Male;20000,00;Graduate Degree;Clerical;1;France;828, rue de Berri;2022-10-07
11340;Melody Munoz;1947-04-03;1;Female;10000,00;Graduate Degree;Clerical;1;France;9, avenue Reille;2022-10-27
11341;Randy Zeng;1942-02-18;1;Male;20000,00;Graduate Degree;Clerical;1;United Kingdom;2334 Brandywine Way;2021-04-11
11342;Marshall Wang;1973-03-07;1;Male;30000,00;Graduate Degree;Clerical;1;France;68062, rue des Grands Champs;2023-07-12
11343;Arthur Carlson;1975-03-09;1;Male;10000,00;Bachelors;Manual;1;United Kingdom;6507 Fieldcrest Dr.;2021-04-04
11344;Jessie Jimenez;1963-01-21;1;Female;10000,00;Partial College;Manual;1;United Kingdom;5723 C Wharton Way;2021-05-13
11345;Robin Ramos;1962-09-09;0;Female;10000,00;Partial College;Manual;1;France;6, rue de l´Esplanade;2022-10-22
11346;Deanna Gutierrez;1966-05-18;0;Female;10000,00;Partial College;Manual;1;France;Attaché de Presse;2022-10-01
11347;Roy Navarro;1972-06-17;1;Male;10000,00;Partial College;Manual;1;Germany;Viktoria-Luise-Platz 43;2023-03-16
11348;Shawn Rai;1961-03-21;1;Male;10000,00;Partial College;Manual;1;Germany;Westheimer Straße 7606;2023-03-31
11349;Mindy Luo;1965-08-30;1;Female;10000,00;Partial College;Manual;1;Germany;Brunnenstr 7566;2024-01-13
11350;Cara Zhou;1942-07-14;1;Female;30000,00;Graduate Degree;Clerical;1;United Kingdom;7280 Greendell Pl;2023-02-05
11351;Anne Ramos;1950-04-02;0;Female;20000,00;Bachelors;Clerical;1;United Kingdom;7113 Eastgate Ave.;2021-06-12
11352;Raymond Rodriguez;1945-09-04;1;Male;10000,00;Partial College;Manual;1;France;24, impasse Ste-Madeleine;2023-05-01
11353;Carrie Ortega;1946-12-09;0;Female;30000,00;Bachelors;Clerical;1;United Kingdom;1883 Cowell Rd.;2021-06-12
11354;Deanna Suarez;1947-08-23;1;Female;20000,00;Partial College;Manual;1;Germany;Dunckerstr 22525;2023-12-03
11355;Roberto Gutierrez;1948-06-26;1;Male;40000,00;Graduate Degree;Clerical;1;United Kingdom;3545 Chickpea Ct.;2023-09-26
11356;Terrence Carson;1985-11-24;0;Male;10000,00;Partial College;Manual;0;Australia;6613 Thornhill Place;2021-05-10
11357;Ramon Ye;1984-09-19;0;Male;10000,00;Partial College;Manual;0;Australia;3245 Vista Oak Dr.;2021-06-18
11358;Cynthia Malhotra;1984-05-10;0;Female;10000,00;Partial College;Manual;0;Australia;6757 Pamplona Ct.;2021-06-28
11359;Jarrod Prasad;1984-03-03;0;Male;10000,00;Partial College;Manual;0;Australia;7657 H St.;2021-06-13
11360;Tyrone Serrano;1984-01-30;0;Male;10000,00;Partial College;Manual;1;Australia;3767 View Dr.;2021-06-27
11361;Cindy Ramos;1982-10-26;1;Female;10000,00;High School;Manual;1;Australia;6565 Jamie Way;2023-10-01
11362;Damien Shan;1983-05-11;1;Male;10000,00;High School;Manual;0;Australia;5312 Riverwood Circle;2023-03-29
11363;Julian Ross;1983-04-19;0;Male;10000,00;High School;Manual;0;Australia;3346 Larkwood Ct.;2021-06-08
11364;Jennifer Collins;1985-03-22;0;Female;10000,00;High School;Manual;0;Australia;4536 Killdeer Court;2021-06-07
11365;Brittney Sun;1984-12-06;0;Female;10000,00;High School;Manual;0;Australia;8856 Mt. Wilson Way;2021-05-31
11366;Virginia Patel;1985-04-23;1;Female;20000,00;Bachelors;Clerical;1;Australia;3118 Creekside Drive;2023-06-24
11367;Calvin Nara;1984-08-21;1;Male;20000,00;Bachelors;Clerical;1;Australia;5795 Morning Glory Dr.;2023-07-07
11368;Edward Miller;1984-05-24;0;Male;10000,00;High School;Manual;0;Australia;598 Limeridge Drive;2021-06-24
11369;Ashlee Tang;1984-02-01;1;Female;20000,00;Bachelors;Clerical;0;Australia;4111 Vista Diablo;2023-07-05
11370;Alicia Xu;1983-09-29;1;Female;20000,00;Bachelors;Clerical;1;Australia;3743 Grenadine Way;2023-07-13
11371;Lacey Jai;1983-11-24;1;Female;20000,00;Bachelors;Clerical;1;Australia;6208 Prestwick Dr.;2023-11-07
11372;Wendy Romero;1983-11-12;0;Female;20000,00;Bachelors;Clerical;1;Australia;24 San Vincente Drive;2021-06-07
11373;Carly Luo;1954-09-16;1;Female;30000,00;Bachelors;Clerical;1;Germany;Hellweg 4644;2023-08-27
11374;Jimmy Ortega;1948-12-25;0;Male;30000,00;Bachelors;Clerical;1;Germany;Postfach 11 11 22;2023-04-15
11375;Francisco Martinez;1948-11-05;1;Male;30000,00;Bachelors;Clerical;1;United Kingdom;5508 Glenmount Dr.;2023-10-17
11376;Lance Vazquez;1948-12-07;0;Male;40000,00;Graduate Degree;Clerical;1;United Kingdom;9159 Shepberry Court;2023-10-15
11377;David Robinett;1966-08-23;1;Male;30000,00;Graduate Degree;Clerical;1;Germany;Pappelallee 6667;2023-02-28
11378;Shannon Liang;1965-11-19;0;Female;10000,00;High School;Manual;0;France;7445 Meaham Drive;2022-10-17
11379;Gary Vazquez;1976-05-13;1;Male;10000,00;High School;Manual;1;France;5, rue de la Cavalerie;2022-10-02
11380;Mitchell Kumar;1964-08-29;0;Male;20000,00;Partial College;Manual;1;Germany;Husemann Straße 6464;2021-10-11
11381;Meredith Raman;1970-08-18;1;Female;20000,00;Partial College;Manual;1;United Kingdom;6092 Chestnut;2021-06-12
11382;Edward Patterson;1974-07-15;1;Male;20000,00;Partial College;Manual;1;France;211, avenue Foch;2022-11-03
11383;Marie Gill;1966-02-25;1;Female;30000,00;Graduate Degree;Clerical;1;France;571, rue Malar;2024-01-01
